"ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","menuWebUrl","webUrl","description","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","rawRanking","latitude","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","category","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","website","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","type","image","rankingDenominator","localAddress","phone","isLongClosed","rankingPosition","rankingString","priceRange","photoCount","address","name","isClosed","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","numberOfReviews","email","longitude","neighborhoodLocations/0/id","neighborhoodLocations/0/name","locationString","priceLevel","subcategories/0","rating","localName","openNowText","id"
"0","2","7","13","11",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d2240842-Reviews-Tokyo_Restaurant_Karen-Nairobi.html","Tokyo Restaurant is a Japanese/Korean restaurant that has over 10 years of experience serving top class food in Nairobi. Our founder and Head Chef is Mr. Youngho (Philip) Shin, who is one of the only licensed chefs in Japanese food in Kenya. He has over 30 years of experience in the restaurant and hotel business. Before coming to Kenya, he spent 10 years working for a 5 Star hotel in South Korea, where he learned his trade. With this level of experience, you can rest assured that food coming from his hands will be the best in the country. We recently closed our Karen branch and opened a new branch in Kolloh Road, Lavington, which will now be our main and only branch. We are open for dinners only for now, but expect to do the grand opening in September.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.1764512062072754","-1.32761","Reservations","Seating","Serves Alcohol",,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch",,,,,"Japanese","Sushi","Asian","Korean","Fusion","Vegetarian Friendly",,,,,,,,,,"Tempura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00606",,"Langata Road","","http://www.tokyorestaurant.co.ke","Dinner","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0c/81/c9/6c/20160806-132444-largejpg.jpg","833",,"+254 722 485556","false","249","#249 of 1,048 places to eat in Nairobi","KES 1,482 - KES 4,447","7","Langata Road, Nairobi 00606 Kenya","Tokyo Restaurant Karen","false","Restaurants",,,"33","tokyonbi@gmail.com","36.71741",,,"Nairobi","$$ - $$$","Sit down","4","",,"2240842"
"0","0","1","1","2","https://www.facebook.com/Shamwaris-Restaurant-109410260852198/menu/?ref=page_internal","https://www.tripadvisor.com/Restaurant_Review-g12559418-d23154760-Reviews-Shamwaris_Karen-Karen_Nairobi.html","Shamwaris Restaurant is a Continental restaurant. We offer unique dining experiences infusing culture and culinary excellence in afro-contemporary setting. We are based in Karen ,Nairobi",,"Africa/Nairobi","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"3.073869228363037","-1.300774",,,,,,,,,,,,,,,,,,,,,,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","African","Bar","International","Barbecue","Grill","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Karen","Kenya",,,"Dagoretti Road",,"http://www.facebook.com/Shamwaris-Restaurant-109410260852198","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/a6/44/3c/outdoor-sitting.jpg","22",,"+254 780 602487","false","12","#12 of 29 places to eat in Karen","KES 74,118 - KES 266,825","24","Dagoretti Road, Karen, Nairobi Kenya","Shamwaris Karen","false","Restaurants",,,"4",,"36.687695",,,"Karen, Nairobi","$","Sit down","4.5","","Open Now","23154760"
"10","8","7","30","62",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d12597664-Reviews-Boho_Eatery-Nairobi.html",,,"Africa/Nairobi","1020","510",,,,,,,,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"3.488462448120117","-1.369858","Reservations","Outdoor Seating","Seating","Serves Alcohol","Full Bar",,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Drinks",,"Healthy","International","Contemporary","Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"Cheesecake","Burger","Salad","Tacos","Laksa","Tostones","Hummus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"60 Ndovu Road",,"https://www.facebook.com/bohoeaterynairobi/","Breakfast","Lunch","Dinner","Brunch","Drinks",,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0f/f7/a6/13/asian-noodles-with-pomegranate.jpg","833",,"+254 727 502416","false","101","#101 of 1,048 places to eat in Nairobi","KES 37,059 - KES 296,472","130","60 Ndovu Road, Nairobi Kenya","Boho Eatery","false","Restaurants",,,"117","info@boho.co.ke","36.75024",,,"Nairobi","$$ - $$$","Sit down","4","","Closed Now","12597664"
"1","0","1","0","1",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d17426358-Reviews-RE_BAR_MARULA-Nairobi.html","Local Bar & grill. Located in the leafy suburbs of Karen, Nairobi: Serving authentic Kenyan BBQ, Dj & occasional live music.",,"Africa/Nairobi","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"2.938478469848633","-1.338577",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"American","African","Bar","Barbecue","Pub","Wine Bar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"47 Marula Lane",,"http://rebarmarula.com","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/7d/32/39/chillout-tusday-it-doesn.jpg","833",,"+254 768 187094","false","778","#778 of 1,048 places to eat in Nairobi","KES 741 - KES 2,965","33","47 Marula Lane, Nairobi Kenya","RE-BAR MARULA","false","Restaurants",,,"3","info@rebarmarula.com","36.705906",,,"Nairobi","$$ - $$$","Sit down","3","","Open Now","17426358"
"2","3","3","8","7","http://www.themayura.com/menu.php","https://www.tripadvisor.com/Restaurant_Review-g294207-d13427905-Reviews-Mayura-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.109950542449951","-1.298233","Reservations","Seating","Table Service","Takeout","Outdoor Seating","Wheelchair Accessible",,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch",,,,,"Indian","Asian","Vegan Options","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Dagoretti Road","The Hub Karen mall","http://www.themayura.com/","Dinner","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/13/77/b3/8f/entrance-sign.jpg","833",,"+254 737 224422","false","349","#349 of 1,048 places to eat in Nairobi",,"4","Dagoretti Road The Hub Karen mall, Nairobi Kenya","Mayura","false","Restaurants",,,"23","info@themayura.com","36.682102",,,"Nairobi","$$ - $$$",,"3.5","",,"13427905"
"0","0","0","1","4",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d18979156-Reviews-Planet_Picnic-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.113564968109131","-1.33604",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,"European","British","Healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Karen Road",,,,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/30/c2/72/chicken-kiev.jpg","832",,"+254 790 503311","false","339","#339 of 1,048 places to eat in Nairobi",,"8","Karen Road, Nairobi Kenya","Planet Picnic","false","Restaurants",,,"5",,"36.7158",,,"Nairobi","$$ - $$$",,"5","",,"18979156"
"0","1","0","6","3",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d10723821-Reviews-Legend_Karen-Nairobi.html",,,"Africa/Nairobi","720","420",,,,,"720","420",,,,,"720","420",,,,,"720","420",,,,,"720","420",,,,,"720","420",,,,,"720","420",,,,,"3.10429310798645","-1.32416","Reservations",,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Ngong Road.","200 Meters from Karen Shopping Center","https://www.facebook.com/clublegendkaren/","Breakfast","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/11/d7/3e/9e/these-silly-guys-attract.jpg","832",,"+254 718 774447","false","363","#363 of 1,048 places to eat in Nairobi",,"1","Ngong Road. 200 Meters from Karen Shopping Center, Nairobi Kenya","Legend Karen","false","Restaurants",,,"10",,"36.70858",,,"Nairobi",,,"4","","Closed Now","10723821"
"0","0","0","0","1","https://www.adventurefarm.co.ke/restaurant","https://www.tripadvisor.com/Restaurant_Review-g294207-d24856584-Reviews-Adventure_Cove-Nairobi.html","Farm to Table restaurant, serving amazingly delicious food made from organic ingredients grown or foraged from our Farm. We are committed not only to providing fresh ingredients and provide an authentic experience, serving you with wooden platters sourced from trees we have pruned on the farm. Prior to dining, you can learn what goes into cultivating the mouthwatering ingredients that make Adventure farm’s food. An experience all of its own with a tour through the farm grounds before or after your meals (tours should be booked in advance). Come enjoy our delicious meal, prepared by our professional, delightful crew in the most peaceful, relaxing atmosphere in Karen surrounded by nature.",,"Africa/Nairobi","1140","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1140","540",,,,,"1140","540",,,,,"3.0448358058929443","-1.298813","Delivery","Takeout","Reservations","Outdoor Seating","Private Dining","Seating","Parking Available","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Wine and Beer","Free Wifi","Accepts Credit Cards","Table Service","Playgrounds","Family style","Non-smoking restaurants","Gift Cards Available",,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Brunch","Drinks",,,"Barbecue","Pizza","Grill","Contemporary","Diner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Rhino Park North Road","Adventure Farm Karen","https://www.facebook.com/adventurefarmkaren/","Breakfast","Lunch","Brunch","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/29/5f/00/9a/memories-are-made-of.jpg","833",,"+254 710 288004","false","545","#545 of 1,048 places to eat in Nairobi","KES 148,236 - KES 370,590","16","Rhino Park North Road Adventure Farm Karen, Nairobi Kenya","Adventure Cove","false","Restaurants",,,"1","info@adventurefarm.co.ke","36.687492",,,"Nairobi","$$ - $$$","Sit down","5","","Closed Now","24856584"
"0","1","4","4","2",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d8398481-Reviews-Atlantis_Gardens_Sports_Bar_Lounge_and_Grill-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.057833671569824","-1.32902","Wheelchair Accessible","Seating",,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,"African","Bar","Pub","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Chaka Road","Hurlingham","http://atlantisgardens.co.ke/restaurant.html",,,,,,,"RESTAURANT",,"833",,"+775291B111","false","495","#495 of 1,048 places to eat in Nairobi",,"0","Chaka Road Hurlingham, Nairobi Kenya","Atlantis Gardens Sports Bar Lounge and Grill","false","Restaurants",,,"11",,"36.71274",,,"Nairobi","$$ - $$$",,"3.5","",,"8398481"
"1","3","0","0","4",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d21354999-Reviews-Saab_Bakery_Cafe-Nairobi.html","Located at  the Waterfront Mall, Karen. Saab Bakery & Cafè prides itself on its commitment to quality baking, cooking and brewing of fresh Kenyan tea and coffee. That  commitment took us through the most unprecedented of times. However, after having started with just two bakers, the bakery now finds itself with over twenty employees, with inspiration for the future through passion in our baking, cooking & service. Our menu will spoil you for choice,  serving breakfast, lunch and dinner. 

Saab Bakery and Cafè, inspiring taste Of trendy cakes and pastry ! 

Welcome!",,"Africa/Nairobi","1245","480",,,,,"1245","480",,,,,"1245","480",,,,,"1245","480",,,,,"1245","480",,,,,"1245","480",,,,,"1245","480",,,,,"3.042732000350952","-1.35196","Delivery","Takeout","Reservations","Outdoor Seating","Private Dining","Seating","Parking Available","Accepts American Express","Accepts Visa","Free Wifi","Accepts Credit Cards","Table Service","Waterfront","Playgrounds","Dog Friendly","Family style",,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Drinks",,"French","Cafe","Fast Food","European","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00509",,"The Waterfront Mall",,"https://saab.co.ke/","Breakfast","Lunch","Dinner","Brunch","Drinks",,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/3d/b0/ec/birthday-cake.jpg","833",,"+254703222777","false","569","#569 of 1,048 places to eat in Nairobi",,"41","The Waterfront Mall, Nairobi 00509 Kenya","Saab Bakery & Cafe","false","Coffee & Tea","Bakeries","Dessert","8","bakery@saab.co.ke","36.712505",,,"Nairobi",,,"3.5","","Closed Now","21354999"
"3","0","0","6","21",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d12612615-Reviews-La_Cantina_Ristopizza_Wine-Nairobi.html",,,"Africa/Nairobi","1380","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"3.2778544425964355","-1.299956","Reservations","Table Service","Takeout","Seating","Wheelchair Accessible",,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"Italian","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"Pasta","Lasagne","Pesto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00505",,"St Daniel Comboni Road","Off Ngong Road","https://www.facebook.com/lacantinaNairobi/","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/11/74/7c/76/best-food-in-town.jpg","833",,"+254 797 737664","false","161","#161 of 1,048 places to eat in Nairobi",,"23","St Daniel Comboni Road Off Ngong Road, Nairobi 00505 Kenya","La Cantina - Ristopizza & Wine","false","Restaurants",,,"30",,"36.754498",,,"Nairobi","$$ - $$$",,"4.5","","Closes in 28 min","12612615"
"3","2","5","13","23",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d10388290-Reviews-Steak_Out-Nairobi.html",,,"Africa/Nairobi","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"3.2376272678375244","-1.260025","Reservations","Seating","Takeout","Outdoor Seating","Table Service",,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch",,,,,"Steakhouse","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00603",,"102 Manyani Road","Lavington",,"Dinner","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0f/1b/83/eb/yogurt-dessert-with-fresh.jpg","833",,"+254 726 211443","false","195","#195 of 1,048 places to eat in Nairobi",,"22","102 Manyani Road Lavington, Nairobi 00603 Kenya","Steak Out","false","Restaurants",,,"46","info@steakout.co.ke","36.77537",,,"Nairobi","$$ - $$$",,"4","","Open Now","10388290"
"1","0","2","2","10","https://wildlycoffee.com/menu/","https://www.tripadvisor.com/Restaurant_Review-g294207-d12357427-Reviews-Wildly_Coffee-Nairobi.html","Set in the midst of breathtaking scenery, this restaurant fuses fine dining with conservation by serving up a nature-inspired breakfast, lunch and drive menu. Wildly Coffee is located inside the Nairobi National Park in Langata and from your table, you can spot a family of warthogs roaming the nearby lawns and playful monkeys cheerfully swinging back-and-forth across the century-old trees",,"Africa/Nairobi","1260","420",,,,,,,,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"3.2464635372161865","-1.3343","Delivery","Takeout","Outdoor Seating","Private Dining","Seating","Parking Available","Free off-street parking","Television","Wheelchair Accessible","Serves Alcohol","Full Bar","Wine and Beer","Digital Payments","Free Wifi","Accepts Credit Cards","Live Music","Playgrounds","Family style","Gift Cards Available",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","American","African","Bar","Cafe","Pub","Healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00200",,"Langata Road","Nairobi National Park","http://www.wildlycoffee.com","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/28/db/db/c5/hidden-gem-in-the-heart.jpg","833",,"+254 700 940728","false","186","#186 of 1,048 places to eat in Nairobi","KES 29,647 - KES 518,826","30","Langata Road Nairobi National Park, Nairobi 00200 Kenya","Wildly Coffee","false","Restaurants",,,"15","wildlycoffeeke@gmail.com","36.7797",,,"Nairobi","$$ - $$$","Sit down","4.5","","Closed Now","12357427"
"1","0","0","8","8",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d12721223-Reviews-Three_Dee_Restaurant-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.2224831581115723","-1.298889","Table Service","Reservations","Seating",,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch","Brunch",,,,"African",,,,,,,,,,,,,,,"Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00100",,"Elgeyo Marakwet Road",,"http://www.3deeapartments.com","Dinner","Lunch","Brunch",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/10/26/e4/31/photo2jpg.jpg","833",,"+254 718 814450","false","204","#204 of 1,048 places to eat in Nairobi",,"11","Elgeyo Marakwet Road, Nairobi 00100 Kenya","Three Dee Restaurant","false","Restaurants",,,"17","info@3deeapartments.com","36.779167",,,"Nairobi","$$ - $$$",,"4.5","",,"12721223"
"8","8","11","37","27","http://www.mamaashanti.co.ke/menus/list","https://www.tripadvisor.com/Restaurant_Review-g294207-d7312222-Reviews-Mama_Ashanti_Kenya-Nairobi.html","At Mama Ashanti, we target to provide good quality home cooked meals at a reasonable price. Nestled in a welcoming, restful family-oriented setting in Muthangari, we provide a much needed fulfilment to the craving of West Africans in diaspora with a taste of first class home food. We provide an opportunity for the East Africans who desires to savour the much-publicised West African experience and in essence bring the true West African dining to Kenya.",,"Africa/Nairobi","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"3.225553274154663","-1.288256","Delivery","Reservations","Outdoor Seating","Seating","Parking Available","Television","Serves Alcohol","Table Service","Takeout","Highchairs Available",,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch","Brunch","Drinks",,,"African","Diner","Soups","Nigerian",,,,,,,,,,,,"Beef","Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Muthangari Gardens","Lavington","http://www.mamaashanti.co.ke","Dinner","Lunch","Brunch","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/33/52/8a/outside-sitting-at-the.jpg","833",,"+254 736 222324","false","203","#203 of 1,048 places to eat in Nairobi",,"91","Muthangari Gardens Lavington, Nairobi Kenya","Mama Ashanti - Kenya","false","Restaurants",,,"91","reservations.mamaashanti@gmail.com","36.76884",,,"Nairobi","$$ - $$$","Sit down","3.5","","Closed Now","7312222"
"0","0","1","4","2","https://www.javahouseafrica.com/our-menu/","https://www.tripadvisor.com/Restaurant_Review-g294207-d14039816-Reviews-Java_House-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.088559627532959","-1.322653",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,"Diner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Langata Road","Shell Service Station opposite Crossroads","https://www.javahouseafrica.com/our-locations/",,,,,,,"RESTAURANT",,"833",,"+254 700 718811","false","398","#398 of 1,048 places to eat in Nairobi","KES 22,235 - KES 222,354","0","Langata Road Shell Service Station opposite Crossroads, Nairobi Kenya","Java House","false","Restaurants",,,"7",,"36.707962",,,"Nairobi","$","Café","4","",,"14039816"
"8","5","18","36","32",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d6954342-Reviews-Adega_Restaurant-Nairobi.html","We are the only Halal Portuguese Restaurant in Kenya.",,"Africa/Nairobi","1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"3.2421112060546875","-1.27499","Delivery","Takeout","Outdoor Seating","Seating","Parking Available","Validated Parking","Television","Highchairs Available","Wheelchair Accessible","Accepts Mastercard","Accepts Visa","Digital Payments","Cash Only","Free Wifi","Reservations","Accepts Credit Cards","Playgrounds",,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch",,,,,"Portuguese","European","Halal",,,,,,,,,,,,,"Pasta","Prawns","Lamb","Pesto","Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Lavington","Lavington, Naiorbi","http://adega.co.ke/","Dinner","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/07/16/f6/30/our-interior.jpg","833",,"+254 723 111999","false","190","#190 of 1,048 places to eat in Nairobi","KES 889 - KES 5,929","33","Lavington Lavington, Naiorbi, Nairobi Kenya","Adega Restaurant","false","Restaurants",,,"99","adeganairobi@gmail.com","36.7707",,,"Nairobi","$$ - $$$","Sit down","4","","Closed Now","6954342"
