"address","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","category","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","description","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","email","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","id","image","isClosed","isLongClosed","latitude","localAddress","localName","locationString","longitude","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","menuWebUrl","name","nearestMetroStations/0/address","nearestMetroStations/0/distance","nearestMetroStations/0/latitude","nearestMetroStations/0/lines/0/id","nearestMetroStations/0/lines/0/lineName","nearestMetroStations/0/lines/0/lineSymbol","nearestMetroStations/0/lines/0/systemName","nearestMetroStations/0/lines/0/systemSymbol","nearestMetroStations/0/lines/0/type","nearestMetroStations/0/localAddress","nearestMetroStations/0/localName","nearestMetroStations/0/longitude","nearestMetroStations/0/name","nearestMetroStations/1/address","nearestMetroStations/1/distance","nearestMetroStations/1/latitude","nearestMetroStations/1/lines/0/id","nearestMetroStations/1/lines/0/lineName","nearestMetroStations/1/lines/0/lineSymbol","nearestMetroStations/1/lines/0/systemName","nearestMetroStations/1/lines/0/systemSymbol","nearestMetroStations/1/lines/0/type","nearestMetroStations/1/localAddress","nearestMetroStations/1/localName","nearestMetroStations/1/longitude","nearestMetroStations/1/name","nearestMetroStations/2/address","nearestMetroStations/2/distance","nearestMetroStations/2/latitude","nearestMetroStations/2/lines/0/id","nearestMetroStations/2/lines/0/lineName","nearestMetroStations/2/lines/0/lineSymbol","nearestMetroStations/2/lines/0/systemName","nearestMetroStations/2/lines/0/systemSymbol","nearestMetroStations/2/lines/0/type","nearestMetroStations/2/localAddress","nearestMetroStations/2/localName","nearestMetroStations/2/longitude","nearestMetroStations/2/name","nearestMetroStations/3/address","nearestMetroStations/3/distance","nearestMetroStations/3/latitude","nearestMetroStations/3/lines/0/id","nearestMetroStations/3/lines/0/lineName","nearestMetroStations/3/lines/0/lineSymbol","nearestMetroStations/3/lines/0/systemName","nearestMetroStations/3/lines/0/systemSymbol","nearestMetroStations/3/lines/0/type","nearestMetroStations/3/localAddress","nearestMetroStations/3/localName","nearestMetroStations/3/longitude","nearestMetroStations/3/name","neighborhoodLocations/0/id","neighborhoodLocations/0/name","numberOfReviews","openNowText","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","phone","photoCount","priceLevel","priceRange","rankingDenominator","rankingPosition","rankingString","rating","ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","rawRanking","subcategories/0","type","webUrl","website"
"Near Westlands Road, Nairobi, Nairobi Kenya","Nairobi","Kenya",,,"Near Westlands Road, Nairobi",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,"Dinner",,,,,,"Fish",,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Reservations","Takeout","Seating","Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7210860","https://media-cdn.tripadvisor.com/media/photo-o/12/d6/ac/b3/photo2jpg.jpg","false","false","-1.268367",,"","Nairobi","36.806786","Dinner",,,,,,,"Stavrose Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","$$ - $$$",,"832","448","#448 of 1,048 places to eat in Nairobi","3.5","3","2","3","12","4","3.0722227096557617",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7210860-Reviews-Stavrose_Restaurant-Nairobi.html",
"Peponi Road Westlands, Nairobi Kenya","Nairobi","Kenya",,,"Peponi Road","Westlands",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","Seafood","Barbecue","Asian","Grill","Bar","Pub","Vegetarian Friendly",,,,,,,,,"Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Reservations","Seating","Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12641984","https://media-cdn.tripadvisor.com/media/photo-o/10/79/6f/43/mint-shack.jpg","false","false","-1.248547",,"","Nairobi","36.798546","Lunch","Dinner",,,,,,"Mint Shack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 727 488336","41","$$ - $$$",,"832","456","#456 of 1,048 places to eat in Nairobi","3.5","3","2","2","12","3","3.070300817489624",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d12641984-Reviews-Mint_Shack-Nairobi.html","https://www.facebook.com/MintShack/"
"Westfield Mall, Gitanga Road, Nairobi Kenya","Nairobi","Kenya",,,"Westfield Mall, Gitanga Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,"Lunch","Dinner",,,,,"Wings",,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"16935753","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/00/08/32/best-chicken-wings-ever.jpg","false","false","-1.28962",,"","Nairobi","36.76068","Lunch","Dinner",,,,,,"Wings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 703 213838","4","$$ - $$$",,"832","449","#449 of 1,048 places to eat in Nairobi","4","1","0","1","1","4","3.072166919708252",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d16935753-Reviews-Wings-Nairobi.html","https://www.facebook.com/WingsKenya/"
"Mbaruk Rd, Golf Course Estate,, Nairobi 50438 Kenya","Nairobi","Kenya","50438",,"Mbaruk Rd,","Golf Course Estate,",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","Ethiopian",,,,,,,,,,,,,,"Awash Ethiopian Restaurant started since 1986, we serve fresh and healthy Ethiopian foods and also gives delivery services. This peaceful place has the most delicious food liked by those who loves Ethiopian foods.","Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,"awash.ethiopiantraditionalfood@gmail.com","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"12159352","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/40/bc/6a/main.jpg","false","false","-1.304007",,"","Nairobi","36.80079","Lunch","Dinner",,,,,"https://awash-ethiopian-restaurant.ps.me/","Awash Ethiopian Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 723 722725","12","$$ - $$$","$500 - $2,000","832","455","#455 of 1,048 places to eat in Nairobi","4","1","0","0","3","3","3.07049560546875","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d12159352-Reviews-Awash_Ethiopian_Restaurant-Nairobi.html","http://awash-ethiopian-restaurant.ps.me/"
"Sarit Centre, Nairobi Kenya","Nairobi","Kenya",,,"Sarit Centre",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sales@safariparkhotel.co.ke","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7291436","https://media-cdn.tripadvisor.com/media/photo-w/28/d8/2c/f1/caption.jpg","false","false","-1.19168",,"","Nairobi","36.92818",,,,,,,,"La Piazetta Nairobi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 701 201201","5",,,"832","460","#460 of 1,048 places to eat in Nairobi","4.5","0","0","1","1","2","3.0692830085754395",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7291436-Reviews-La_Piazetta_Nairobi-Nairobi.html","http://www.safaripark-hotel.com/?page=la-piazzetta"
"Kilimani Road, Nairobi Kenya","Nairobi","Kenya",,,"Kilimani Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10632109","https://media-cdn.tripadvisor.com/media/photo-o/0c/90/79/b4/photo1jpg.jpg","false","false","-1.2988",,"","Nairobi","36.77838",,,,,,,"https://uptowngrill.co.ke/menu/","Uptown Grill Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 705 444999","5",,,"832","458","#458 of 1,048 places to eat in Nairobi","4","0","0","3","2","3","3.0695741176605225",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d10632109-Reviews-Uptown_Grill_Restaurant-Nairobi.html","http://uptowngrill.co.ke"
"Shivachi Road, Nairobi Kenya","Nairobi","Kenya",,,"Shivachi Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian",,,,,,,,,,,,,,,,"Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"7136362","https://media-cdn.tripadvisor.com/media/photo-o/29/2b/7d/ea/authentic-indian-food.jpg","false","false","-1.26435",,"","Nairobi","36.81112","Lunch","Dinner",,,,,"http://www.maharaja.co.ke/history/privacyadvisor/search?utm_source=googlemenu&fg=1","Maharaja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","Closes in 17 min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 20 3750233","2","$",,"832","453","#453 of 1,048 places to eat in Nairobi","3.5","1","2","5","3","4","3.0708553791046143",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7136362-Reviews-Maharaja-Nairobi.html","http://www.maharaja.co.ke/"
"Kayahwe Road Kilimani Estate, Hurlingham, Nairobi Kenya","Nairobi","Kenya",,,"Kayahwe Road","Kilimani Estate, Hurlingham",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,"Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"13884636","https://media-cdn.tripadvisor.com/media/photo-o/12/74/ea/ad/caption.jpg","false","false","-1.29489",,"","Nairobi","36.79821","Lunch","Dinner",,,,,,"Yue Hai Chinese Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484494","Upper Hill Estate","4","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 733 755616","2",,,"832","463","#463 of 1,048 places to eat in Nairobi","4.5","0","0","0","2","2","3.0684587955474854",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d13884636-Reviews-Yue_Hai_Chinese_Restaurant-Nairobi.html","http://www.facebook.com/pages/Yue-hai-Chinese-restaurant-Nairobi/125838420921685"
"Karuma Road Sarit Centre, Nairobi Kenya","Nairobi","Kenya","",,"Karuma Road","Sarit Centre",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,,,,"Lunch","Dinner","Breakfast",,,,,,,,,,,,,,,,,,,,,,,,,,,"sugoltd@outlook.com","Restaurants",,,"Reservations","Table Service","Seating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"21049417","https://media-cdn.tripadvisor.com/media/photo-o/1b/b5/ea/ee/img-20200318-wa0002-largejpg.jpg","false","false","-1.26116",,"","Nairobi","36.80198","Lunch","Dinner","Breakfast",,,,,"Sugo A Taste Of Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 701 201201","10",,,"832","451","#451 of 1,048 places to eat in Nairobi","4","1","3","1","2","9","3.072014570236206",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d21049417-Reviews-Sugo_A_Taste_Of_Italy-Nairobi.html","https://sugo.co.ke/"
"waiyaki Way, Nairobi Kenya","Nairobi","Kenya","",,"waiyaki Way","",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","Bar","Barbecue",,,,,,,,,,,,,,"Breakfast","Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Seating","Parking Available","Serves Alcohol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1075419","https://media-cdn.tripadvisor.com/media/photo-o/0a/48/8c/b5/original-and-rustic.jpg","false","false","-1.26341",,"","Nairobi","36.76395","Breakfast","Lunch","Dinner",,,,,"Njugunas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","$",,"832","447","#447 of 1,048 places to eat in Nairobi","3.5","3","0","11","10","5","3.0724644660949707","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d1075419-Reviews-Njugunas-Nairobi.html",
"31 Wangapala Road The Concord Hotel & Suites, Nairobi 00100 Kenya","Nairobi","Kenya","00100",,"31 Wangapala Road","The Concord Hotel & Suites",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,"Curry Flavours, Your Favourite and Delicious Indian Cuisine Restaurant at The Concord Hotel & Suites","Dinner","Drinks","Lunch",,,,,,,,,,,,,,,,,,,,,,,,,,,"reservations@theconcordhotels.com","Restaurants",,,"Reservations","Seating","Free off-street parking","Serves Alcohol","Free Wifi","Takeout",,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"11622543","https://media-cdn.tripadvisor.com/media/photo-o/10/75/69/9b/indian-food.jpg","false","false","-1.254581",,"","Nairobi","36.81535","Dinner","Drinks","Lunch",,,,,"Curry Flavors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 711 111333","9","$$ - $$$",,"832","445","#445 of 1,048 places to eat in Nairobi","3.5","2","2","3","4","7","3.0738182067871094",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d11622543-Reviews-Curry_Flavors-Nairobi.html","http://www.theconcordhotels.com/"
"Ngong Road, Nairobi Kenya","Nairobi","Kenya",,,"Ngong Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African",,,,,,,,,,,,,,,,"Dinner","Brunch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Wheelchair Accessible","Seating","Table Service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7359943","https://media-cdn.tripadvisor.com/media/photo-o/12/07/8e/c0/garden-seating.jpg","false","false","-1.30057",,"","Nairobi","36.78047","Dinner","Brunch",,,,,,"shade hotel - karen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","$$ - $$$",,"832","446","#446 of 1,048 places to eat in Nairobi","4","0","0","4","5","2","3.0736215114593506","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d7359943-Reviews-Shade_hotel_karen-Nairobi.html",
"Fair Acres Rd, Nairobi 00208 Kenya","Nairobi","Kenya","00208",,"Fair Acres Rd",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"reservations@fairacres-nairobi.co.ke","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24859932",,"false","false","-1.340738",,"","Nairobi","36.737133",,,,,,,,"Restaurant at Fair Acres Boutique Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 727 729202","0",,,"832","443","#443 of 1,048 places to eat in Nairobi","5","0","0","0","0","3","3.074110269546509",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d24859932-Reviews-Restaurant_at_Fair_Acres_Boutique_Hotel-Nairobi.html","https://www.fairacres-nairobi.co.ke/dining/"
"Dagoretti Road, Karen, Nairobi Kenya","Karen","Kenya",,,"Dagoretti Road",,,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","restaurant","African","Bar","International","Barbecue","Grill","Pub",,,,,,,,,,"Shamwaris Restaurant is a Continental restaurant. We offer unique dining experiences infusing culture and culinary excellence in afro-contemporary setting. We are based in Karen ,Nairobi","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks",,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"23154760","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/a6/44/3c/outdoor-sitting.jpg","false","false","-1.300774",,"","Karen, Nairobi","36.687695","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","https://www.facebook.com/Shamwaris-Restaurant-109410260852198/menu/?ref=page_internal","Shamwaris Karen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 780 602487","24","$","$500 - $1,800","22","12","#12 of 29 places to eat in Karen","4.5","0","0","1","1","2","3.0738930702209473","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g12559418-d23154760-Reviews-Shamwaris_Karen-Karen_Nairobi.html","http://www.facebook.com/Shamwaris-Restaurant-109410260852198"
"Marula Lane Karengata Park, Karen, Nairobi 00254 Kenya","Karen","Kenya","00254",,"Marula Lane","Karengata Park",,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","restaurant","Indian","African","Cafe","Diner","Middle Eastern",,,,,,,,,,,"Welcome (Karibu) to TRYMID. TRYMID is situated in the heart of Karen boarding Ngong forest along Marula Lane. TRYMID offers an exceptional gourmet of Continental, Indian, Swahili and Sea Food, served in the warm atmosphere of the leafy suburbs of Karen. We emphasis on Comfort, Taste, Relaxation and above all Great service. Hunters Brunch Sandwich,Trymid Biryani are a few of our special dishes you will ﬁnd on our enticing menu. Cap off your main course with our famous Maasai Coffee or indulge in a speciality Watamu caffe latte! At TRYMID we turn the ordinary into extraordinary everyday. So, stop in for a energizing breakfast, relaxing lunch or romantic dinner. “Make everyday a little more special at TRYMID.”","Breakfast","Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,"trymidkenya@gmail.com","Restaurants",,,"Outdoor Seating","Seating","Free off-street parking","Television","Wine and Beer","Accepts Credit Cards",,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"14156923","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/de/6e/f4/trymid-bar-restaurant.jpg","false","false","-1.33812",,"","Karen, Nairobi","36.706093","Breakfast","Lunch","Dinner",,,,,"Trymid Bar & Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Closed Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 733 222253","10","$$ - $$$",,"22","11","#11 of 29 places to eat in Karen","5","0","0","0","1","3","3.074280261993408",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g12559418-d14156923-Reviews-Trymid_Bar_Restaurant-Karen_Nairobi.html","https://trymid-bar-restaurant.business.site/"
